time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,0.00,0.10,0.01,0.07,0.00,0.00,48.20,48.69,0.083,nan,nan
0.07,0.00,0.10,0.01,0.07,0.00,0.00,48.10,48.69,0.083,nan,nan
0.11,0.00,0.10,0.01,0.07,0.00,0.00,48.10,48.69,0.083,nan,nan
0.15,0.00,0.10,0.01,0.07,0.00,0.00,48.10,48.69,0.083,nan,nan
0.19,0.00,0.10,0.01,0.07,0.00,0.00,48.20,48.69,0.083,nan,nan
0.23,0.00,0.10,0.01,0.07,0.00,0.00,48.20,48.69,0.083,nan,nan
0.27,0.00,0.10,0.01,0.07,0.00,0.00,48.20,48.69,0.083,nan,nan
0.31,0.00,0.10,0.01,0.07,0.00,0.00,48.10,48.69,0.083,nan,nan
0.34,0.00,0.10,0.01,0.07,0.00,0.00,48.10,48.69,0.083,nan,nan
0.39,0.00,0.10,0.01,0.07,0.00,0.00,48.10,48.69,0.083,nan,nan
0.43,0.00,0.10,0.01,0.07,0.00,0.00,48.20,48.69,0.083,nan,nan
0.47,0.00,0.10,0.01,0.07,0.00,0.00,48.20,48.69,0.083,nan,nan
0.51,0.00,0.10,0.01,0.07,0.00,0.02,48.20,48.69,0.083,nan,nan
0.55,0.00,0.05,-0.01,0.00,0.00,0.09,48.20,48.69,-0.236,nan,nan
0.59,0.00,-0.43,0.06,0.04,0.00,0.13,48.20,48.71,0.045,nan,nan
0.63,-0.50,-0.02,0.05,0.07,0.00,0.18,48.20,48.71,0.078,nan,nan
0.67,-0.50,-0.10,-0.01,0.20,0.00,0.24,48.10,48.69,0.228,nan,nan
0.71,-0.50,-0.26,0.02,0.25,-0.01,0.28,48.10,48.73,0.289,nan,nan
0.75,-0.50,-1.03,0.24,0.22,-0.06,0.33,48.10,48.73,0.250,nan,nan
0.79,-0.67,-1.61,0.37,0.32,-0.15,0.37,48.20,48.69,0.362,nan,nan
0.83,-1.17,-2.02,1.46,0.34,-0.26,0.44,48.20,48.71,0.393,nan,nan
0.87,-1.67,-1.06,1.22,0.36,-0.32,0.48,48.10,48.73,0.407,nan,nan
0.91,-1.67,-0.79,5.42,0.41,-0.36,0.55,48.10,48.67,0.471,nan,nan
0.95,-1.83,-0.24,7.05,0.92,-0.28,0.59,48.10,48.69,1.050,nan,nan
0.99,-2.17,-0.36,-0.20,0.67,-0.04,0.66,48.10,48.71,0.771,nan,nan
1.03,-2.17,-0.58,0.11,0.60,0.16,0.70,48.20,48.67,0.684,nan,nan
1.07,-2.50,0.17,0.02,0.70,0.15,0.74,48.20,48.69,0.805,nan,nan
1.11,-2.00,-1.20,0.06,0.91,0.05,0.81,48.20,48.69,1.039,nan,nan
1.15,-3.00,-0.86,3.80,0.56,-0.02,0.85,48.10,48.69,0.637,nan,nan
1.19,-3.00,-0.43,11.69,0.44,-0.09,0.92,48.10,48.71,0.504,nan,nan
1.23,-3.83,0.82,-1.37,0.94,0.11,0.96,48.10,48.69,1.078,nan,nan
1.27,-3.33,0.62,0.68,0.72,0.60,1.01,48.10,48.71,0.820,nan,nan
1.31,-2.83,-1.37,3.12,1.00,0.66,1.07,48.10,48.73,1.149,nan,nan
1.35,-4.17,0.05,8.68,1.13,0.41,1.12,48.10,48.69,1.297,nan,nan
1.39,-3.50,-0.38,2.11,0.89,0.45,1.18,48.10,48.69,1.016,nan,nan
1.43,-4.00,-0.02,1.98,1.17,0.71,1.22,48.10,48.71,1.337,nan,nan
1.47,-3.83,-0.70,1.55,1.30,0.77,1.27,48.10,48.69,1.484,nan,nan
1.51,-4.67,0.22,10.72,0.96,0.57,1.33,48.20,48.69,1.097,nan,nan
1.55,-4.83,0.82,-0.21,1.29,0.64,1.38,48.20,48.69,1.474,nan,nan
1.59,-3.83,-1.03,3.44,1.23,0.88,1.44,48.20,48.67,1.409,nan,nan
1.63,-5.67,1.20,6.92,1.34,0.77,1.49,48.20,48.73,1.535,nan,nan
1.67,-5.00,0.46,-0.42,1.28,0.85,1.53,48.20,48.69,1.464,nan,nan
1.71,-4.67,-0.82,5.32,1.39,0.98,1.60,48.20,48.71,1.592,nan,nan
1.75,-6.00,1.20,8.31,1.75,0.81,1.64,48.20,48.71,1.998,nan,nan
1.79,-5.67,0.58,1.19,1.51,1.01,1.71,48.20,48.69,1.722,nan,nan
1.83,-6.33,0.77,12.13,1.60,1.13,1.75,48.20,48.69,1.826,nan,nan
1.87,-6.67,1.37,2.91,1.86,1.06,1.82,48.10,48.69,2.126,nan,nan
1.91,-5.67,-0.48,3.75,1.52,1.18,1.86,48.10,48.67,1.744,nan,nan
