time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,nan,nan,nan,nan,-0.19,nan,nan,nan,nan,nan,nan
0.07,nan,nan,nan,nan,-0.18,nan,48.00,nan,nan,nan,nan
0.11,nan,nan,nan,nan,-0.18,nan,48.00,nan,nan,nan,nan
0.16,nan,nan,nan,nan,-0.17,nan,48.00,nan,nan,nan,nan
0.20,nan,nan,nan,nan,-0.17,nan,48.10,nan,nan,nan,nan
0.24,nan,nan,nan,nan,-0.17,nan,48.10,nan,nan,nan,nan
0.27,nan,nan,nan,nan,-0.17,nan,48.10,nan,nan,nan,nan
0.32,nan,nan,nan,nan,-0.17,nan,48.10,nan,nan,nan,nan
0.35,nan,nan,nan,nan,-0.17,nan,48.10,nan,nan,nan,nan
0.39,nan,nan,nan,nan,-0.17,nan,48.10,nan,nan,nan,nan
0.43,nan,nan,nan,nan,-0.17,nan,48.00,nan,nan,nan,nan
0.48,nan,nan,nan,nan,-0.17,nan,48.00,nan,nan,nan,nan
0.52,nan,nan,nan,nan,-0.17,0.06,48.00,nan,nan,nan,nan
0.55,0.00,-0.36,0.00,0.28,-0.17,0.13,48.10,48.22,0.321,nan,nan
0.59,0.00,-0.91,-0.03,0.07,-0.18,0.19,48.10,48.22,0.083,nan,nan
0.64,0.00,-1.13,-0.04,0.21,-0.20,0.28,48.10,48.24,0.236,nan,nan
0.67,-0.17,-1.27,0.14,0.17,-0.22,0.34,47.70,48.22,0.195,nan,nan
0.71,-0.17,-1.01,0.12,0.22,-0.27,0.41,47.70,48.26,0.254,nan,nan
0.76,-0.17,-1.54,0.42,0.35,-0.32,0.50,47.70,48.24,0.398,nan,nan
0.79,-0.17,-1.90,0.07,0.41,-0.36,0.56,47.80,48.22,0.472,nan,nan
0.83,-0.33,-2.23,1.00,0.51,-0.36,0.62,47.80,48.22,0.584,nan,nan
0.88,-1.00,-0.89,3.06,0.54,-0.32,0.72,47.80,48.24,0.618,nan,nan
0.91,-1.00,-0.14,7.87,0.56,-0.18,0.78,47.70,48.22,0.436,nan,nan
0.95,-1.50,0.94,2.39,1.01,0.04,0.84,47.70,48.22,1.158,nan,nan
1.00,-0.83,0.31,-0.03,0.84,0.38,0.94,47.70,48.24,0.956,nan,nan
1.03,-0.67,-0.43,0.10,0.91,0.55,1.00,47.60,48.22,1.037,nan,nan
1.07,-0.67,0.24,0.53,0.95,0.43,1.06,47.60,48.22,1.090,nan,nan
1.12,-0.67,-0.46,1.50,0.96,0.28,1.16,47.60,48.22,1.094,nan,nan
1.15,-1.00,-0.89,1.33,1.13,0.26,1.22,47.60,48.24,1.291,nan,nan
1.19,-1.67,0.36,6.48,1.43,0.35,1.28,47.60,48.24,1.631,nan,nan
1.24,-0.83,-0.19,0.55,0.98,0.59,1.38,47.60,48.22,1.124,nan,nan
1.27,-1.33,0.17,0.45,1.10,0.74,1.44,47.60,48.24,1.251,nan,nan
1.31,-1.50,1.06,4.49,1.54,0.57,1.50,47.60,48.22,1.759,nan,nan
1.35,-1.17,0.29,5.68,1.52,0.60,1.56,47.60,48.21,1.734,nan,nan
1.39,-1.00,-0.50,0.92,1.49,0.99,1.62,47.70,48.22,1.703,nan,nan
1.43,-1.67,0.84,0.18,1.62,1.10,1.72,47.70,48.24,1.854,nan,nan
1.48,-1.83,0.60,1.18,1.52,0.78,1.78,47.70,48.24,1.864,nan,nan
1.52,-2.33,1.51,5.21,1.52,0.54,1.84,47.70,48.22,1.736,nan,nan
1.55,-1.00,-1.18,1.40,1.62,0.84,1.91,47.70,48.21,1.851,nan,nan
1.59,-1.67,0.10,0.36,1.84,1.14,1.97,47.70,48.24,2.100,nan,nan
1.63,-1.83,0.31,2.98,1.84,0.96,2.06,47.70,48.22,2.101,nan,nan
1.67,-2.50,2.28,-0.77,2.21,0.88,2.12,47.70,48.21,2.525,nan,nan
1.71,-1.67,0.50,0.35,2.36,1.25,2.19,47.70,48.24,2.689,nan,nan
1.75,-2.17,0.67,0.97,2.10,1.32,2.25,47.70,48.22,2.397,nan,nan
1.79,-3.00,1.63,8.68,2.03,1.06,2.34,47.70,48.22,2.320,nan,nan
1.83,-1.50,-0.10,-2.48,2.41,1.28,2.41,47.70,48.21,2.756,nan,nan
1.87,-2.17,0.29,0.87,2.35,1.55,2.47,47.60,48.22,2.684,nan,nan
1.91,-3.67,2.45,7.85,2.70,1.33,2.53,47.60,48.24,3.077,nan,nan
1.95,-2.00,1.13,-0.81,2.50,1.50,2.62,47.60,48.22,2.850,nan,nan
1.99,-2.67,1.70,3.40,2.54,1.86,2.69,47.70,48.24,2.900,nan,nan
2.03,-3.50,2.93,8.15,3.00,1.80,2.75,47.70,48.24,3.430,nan,nan
2.08,-1.67,0.34,0.82,2.75,1.91,2.84,47.70,48.19,3.142,nan,nan
2.11,-3.17,1.32,5.35,2.91,2.00,2.91,47.70,48.22,3.317,nan,nan
2.15,-3.33,2.88,-1.92,2.99,1.97,2.97,47.70,48.21,3.411,nan,nan
2.19,-1.67,0.31,4.08,2.59,2.05,3.06,47.70,48.22,2.952,nan,nan
2.23,-3.83,1.99,4.34,3.29,1.90,3.12,47.70,48.24,3.759,nan,nan
2.27,-2.00,0.58,0.70,2.99,2.05,3.19,47.70,48.24,3.409,nan,nan
2.32,-3.67,1.32,9.20,2.93,2.10,3.28,47.70,48.22,3.346,nan,nan
2.36,-3.67,1.32,1.27,3.13,2.15,3.34,47.60,48.19,3.570,nan,nan
2.39,-3.67,1.99,4.54,3.17,2.31,3.41,47.60,48.22,3.616,nan,nan
2.44,-3.33,2.26,2.06,3.46,2.42,3.50,47.60,48.24,3.946,nan,nan
2.47,-2.67,1.70,7.80,3.44,2.47,3.53,47.70,48.24,3.931,nan,nan
2.52,-4.83,4.18,3.02,3.49,2.41,3.63,47.70,48.22,3.988,nan,nan
2.55,-2.83,0.74,5.16,3.49,2.56,3.69,47.60,48.22,3.979,nan,nan
2.59,-4.83,4.49,0.31,3.74,2.56,3.75,47.60,48.21,4.273,nan,nan
2.63,-2.83,0.98,2.01,3.74,2.60,3.84,47.60,48.21,4.267,nan,nan
2.67,-4.00,2.59,-2.03,3.57,2.55,3.91,47.70,48.24,4.070,nan,nan
2.72,-3.00,1.27,6.89,3.64,2.63,4.00,47.70,48.22,4.156,nan,nan
2.75,-3.50,2.11,1.63,4.13,2.73,4.06,47.70,48.24,4.711,nan,nan
2.79,-4.33,2.47,8.89,3.84,2.83,4.12,47.70,48.24,4.388,nan,nan
2.84,-4.33,3.77,-0.03,4.05,2.95,4.22,47.80,48.22,4.621,nan,nan
2.87,-5.00,3.43,7.20,4.09,3.05,4.28,47.80,48.22,4.670,nan,nan
2.91,-3.83,3.05,0.91,4.22,3.14,4.34,47.80,48.22,4.821,nan,nan
2.95,-4.67,3.14,8.86,4.79,3.21,4.44,47.70,48.24,5.471,nan,nan
2.99,-3.33,1.49,3.73,3.89,3.19,4.50,47.70,48.21,4.435,nan,nan
3.04,-6.17,5.42,2.70,4.76,3.03,4.59,47.70,48.21,5.432,nan,nan
3.07,-4.17,2.52,4.84,4.55,3.22,4.66,47.70,48.22,5.189,nan,nan
3.11,-4.17,3.36,2.81,4.50,3.54,4.72,47.70,48.19,5.142,nan,nan
3.16,-5.50,4.37,6.11,4.89,3.53,4.81,47.70,48.22,5.587,nan,nan
3.19,-4.17,2.88,7.20,4.66,3.61,4.88,47.70,48.22,5.314,nan,nan
3.23,-4.33,2.98,0.93,4.70,3.79,4.94,47.70,48.22,5.370,nan,nan
3.27,-5.33,4.34,10.79,4.65,3.80,5.03,47.70,48.24,5.308,nan,nan
3.31,-4.33,2.28,8.31,5.22,3.76,5.09,47.70,48.22,5.958,nan,nan
3.36,-6.17,5.50,4.07,5.48,3.68,5.19,47.70,48.21,6.251,nan,nan
3.39,-5.17,3.65,2.36,5.18,4.00,5.25,47.70,48.22,5.914,nan,nan
3.43,-4.83,2.76,11.90,4.47,4.10,5.31,47.70,48.24,4.854,nan,nan
3.47,-5.83,6.00,4.59,5.40,4.03,5.41,47.70,48.22,6.170,nan,nan
3.51,-4.50,1.78,9.39,5.62,4.21,5.47,47.70,48.21,6.414,nan,nan
3.56,-5.83,4.92,6.42,6.12,4.18,5.56,47.70,48.21,6.985,nan,nan
3.60,-5.33,3.50,9.39,5.50,4.33,5.62,47.70,48.22,6.282,nan,nan
3.63,-6.17,5.54,4.04,5.61,4.31,5.69,47.70,48.19,6.408,nan,nan
3.67,-5.17,3.24,-0.07,5.71,4.53,5.75,47.60,48.21,6.518,nan,nan
3.71,-5.50,3.72,13.74,5.36,4.57,5.81,47.60,48.19,6.122,nan,nan
3.75,-6.33,6.19,-0.87,5.48,4.52,5.88,47.60,48.24,6.259,nan,nan
3.80,-5.67,3.31,12.05,5.32,4.63,5.97,47.60,48.19,6.071,nan,nan
3.83,-5.17,4.25,0.78,5.66,4.73,6.03,47.60,48.22,6.456,nan,nan
3.87,-6.17,4.06,15.12,6.97,4.75,6.09,47.60,48.19,7.953,nan,nan
3.91,-6.17,5.47,3.07,5.94,4.78,6.19,47.70,48.24,6.782,nan,nan
3.95,-5.17,2.57,6.91,5.07,4.97,6.25,47.70,48.21,5.787,nan,nan
4.00,-7.83,6.91,5.55,6.59,4.77,6.34,47.70,48.22,7.528,nan,nan
4.03,-6.67,4.82,14.47,6.87,4.87,6.41,47.60,48.19,7.846,nan,nan
4.07,-6.33,6.50,1.18,6.34,5.07,6.47,47.60,48.22,7.233,nan,nan
4.11,-6.33,5.23,10.51,6.85,5.39,6.56,47.60,48.22,7.814,nan,nan
4.15,-6.33,5.95,4.75,6.43,5.56,6.62,47.70,48.21,7.337,nan,nan
4.20,-5.67,3.82,7.96,5.95,5.48,6.72,47.70,48.21,6.791,nan,nan
4.23,-6.50,6.19,4.56,6.92,5.29,6.78,47.60,48.22,7.904,nan,nan
4.27,-5.33,3.24,7.54,6.02,5.62,6.84,47.60,48.19,6.871,nan,nan
4.31,-8.67,8.38,4.55,7.01,5.64,6.94,47.60,48.24,7.999,nan,nan
4.35,-7.67,6.72,8.88,6.98,5.72,7.00,47.60,48.22,7.967,nan,nan
4.40,-5.83,5.02,-0.76,6.77,5.92,7.09,47.70,48.22,7.730,nan,nan
4.43,-9.00,8.40,9.10,7.05,5.75,7.16,47.70,48.22,8.046,nan,nan
4.47,-6.00,4.70,0.77,7.31,5.85,7.22,47.70,48.21,8.349,nan,nan
4.51,-7.83,6.19,17.17,7.04,5.99,7.31,47.70,48.22,8.036,nan,nan
4.55,-6.67,5.78,6.31,6.82,6.02,7.38,47.70,48.19,7.783,nan,nan
4.60,-7.50,6.72,6.83,7.87,6.23,7.47,47.70,48.21,8.989,nan,nan
4.63,-8.67,7.39,13.23,7.54,6.19,7.53,47.70,48.24,8.602,nan,nan
4.67,-6.33,4.94,5.45,7.42,6.20,7.59,47.70,48.19,8.467,nan,nan
4.72,-8.17,6.89,11.29,8.11,6.52,7.69,47.70,48.17,9.260,nan,nan
4.75,-6.00,3.53,13.42,7.55,6.61,7.75,47.60,48.19,8.623,nan,nan
4.80,-8.33,7.68,-0.83,8.10,6.42,7.84,47.60,48.19,9.245,nan,nan
4.83,-9.50,8.38,18.17,8.09,6.26,7.91,47.60,48.19,9.233,nan,nan
4.87,-5.83,4.22,0.85,7.94,6.33,7.97,47.60,48.19,9.008,nan,nan
4.92,-9.17,8.33,16.30,8.43,6.62,8.06,47.60,48.21,9.618,nan,nan
4.95,-6.50,4.85,0.72,8.05,6.87,8.12,47.60,48.17,9.185,nan,nan
5.00,-9.33,7.75,16.40,8.01,6.80,8.22,47.70,48.22,9.139,nan,nan
5.03,-7.00,4.25,10.01,7.93,6.79,8.28,47.70,48.19,9.051,nan,nan
5.07,-9.67,9.82,8.03,8.73,6.82,8.34,47.70,48.19,9.963,nan,nan
5.11,-7.00,5.59,9.70,7.94,7.12,8.44,47.70,48.22,9.065,nan,nan
5.15,-8.67,8.38,10.42,9.31,7.32,8.50,47.70,48.21,10.624,nan,nan
5.20,-7.17,4.68,14.43,8.03,7.26,8.59,47.70,48.24,9.172,nan,nan
5.23,-6.67,5.30,1.40,8.39,7.20,8.66,47.60,48.21,9.583,nan,nan
5.27,-10.50,9.50,17.29,9.96,7.31,8.72,47.60,48.22,11.368,nan,nan
5.32,-7.33,6.46,-0.38,8.30,7.46,8.81,47.70,48.22,9.474,nan,nan
5.35,-10.67,10.25,9.00,8.73,7.40,8.88,47.70,48.19,9.968,nan,nan
5.39,-7.00,4.70,10.00,8.27,7.38,8.94,47.70,48.21,9.444,nan,nan
5.43,-10.67,11.04,9.13,9.07,7.46,9.03,47.70,48.19,10.353,nan,nan
5.47,-9.67,9.12,10.75,9.35,7.87,9.09,47.70,48.19,10.672,nan,nan
5.52,-9.50,9.19,6.30,8.69,8.06,9.19,47.70,48.17,9.917,nan,nan
5.56,-8.67,7.27,12.69,9.17,8.06,9.25,47.70,48.19,10.466,nan,nan
5.60,-9.17,8.35,9.40,8.68,8.14,9.31,47.70,48.19,9.906,nan,nan
