time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.06,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.10,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.14,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.18,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.22,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.26,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.30,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.34,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.38,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.70,48.21,-0.414,nan,nan
0.42,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.80,48.21,-0.414,nan,nan
0.46,0.00,-0.77,-0.04,-0.36,-0.09,0.00,47.80,48.21,-0.414,nan,nan
0.50,0.00,-0.77,-0.04,-0.36,-0.09,0.04,47.80,48.21,-0.414,nan,nan
0.54,0.00,-0.72,-0.04,0.00,-0.09,0.13,47.70,48.19,-1.697,nan,nan
0.58,-0.17,-0.05,-0.05,0.01,-0.09,0.26,47.70,48.22,0.016,nan,nan
0.62,-0.33,-0.31,0.00,0.35,-0.09,0.35,47.70,48.24,0.404,nan,nan
0.66,-0.67,-0.19,0.03,0.30,-0.09,0.44,47.70,48.22,0.339,nan,nan
0.70,-1.00,-0.82,0.03,0.32,-0.09,0.57,47.70,48.21,0.364,nan,nan
0.74,-1.83,-0.48,0.11,0.52,-0.09,0.66,47.80,48.22,0.595,nan,nan
0.78,-1.33,-1.25,0.98,0.56,-0.10,0.74,47.80,48.22,0.643,nan,nan
0.82,-2.00,-1.06,7.81,1.16,-0.12,0.88,47.80,48.24,1.322,nan,nan
0.86,-3.50,1.58,5.59,1.03,-0.06,0.96,47.70,48.21,1.180,nan,nan
0.90,-2.33,0.14,0.95,0.67,0.33,1.09,47.70,48.24,0.765,nan,nan
0.94,-3.33,1.22,0.19,1.09,0.58,1.18,47.70,48.24,1.249,nan,nan
0.98,-3.17,-0.74,4.40,0.99,0.57,1.27,47.70,48.19,1.134,nan,nan
1.02,-4.17,0.67,5.29,1.27,0.50,1.40,47.70,48.22,1.451,nan,nan
1.06,-4.00,-0.10,5.93,1.41,0.62,1.49,47.70,48.24,1.607,nan,nan
